Index,Depth,Magnitude,MaxIntensity
32510,37,3.9,1
32511,8,2.8,1
32512,33,4.0,1
32514,51,3.7,1
32516,10,2.6,1
32518,14,3.7,1
32519,11,3.5,1
32520,64,3.4,1
32521,63,3.9,1
32524,10,3.2,1
32525,34,3.6,1
32529,18,3.1,1
32531,55,2.7,1
32532,11,3.4,1
32533,74,3.2,1
32534,54,3.3,1
32535,50,3.0,1
32536,56,3.8,1
32540,7,2.9,1
32541,12,2.2,1
32542,7,3.5,1
32543,56,4.2,1
32544,29,3.7,1
32546,46,3.1,1
32547,48,3.7,1
32549,44,2.9,1
32550,55,3.1,1
32551,68,3.3,1
32552,54,3.2,1
32553,155,4.2,1
32555,5,3.4,1
32556,46,3.6,1
32557,15,3.4,1
32558,54,3.3,1
32559,57,3.4,1
32560,8,2.7,1
32561,7,2.9,1
32564,46,3.1,1
32566,13,3.4,1
32568,55,3.1,1
32570,34,4.3,1
32571,35,3.5,1
32572,41,3.6,1
32573,8,1.6,1
32574,6,3.6,1
32575,10,3.2,1
32577,30,3.9,1
32578,6,3.2,1
32579,12,2.5,1
32580,39,4.3,1
32581,7,2.1,1
32582,29,3.7,1
32583,36,3.4,1
32584,25,3.2,1
32585,5,2.3,1
32586,37,3.7,1
32587,8,3.0,1
32588,187,5.0,1
32589,9,2.8,1
32590,21,3.5,1
32591,7,2.6,1
32592,67,3.3,1
32593,39,3.5,1
32594,48,3.3,1
32595,7,2.5,1
32596,7,2.1,1
32598,8,2.6,1
32600,34,3.4,1
32602,33,3.0,1
32604,5,2.4,1
32605,6,3.1,1
32606,35,3.7,1
32610,33,3.5,1
32611,36,4.0,1
32612,9,2.6,1
32613,12,3.4,1
32614,4,3.2,1
32615,41,3.9,1
32618,32,3.6,1
32622,7,3.1,1
32623,46,3.0,1
32625,8,3.0,1
32626,42,3.5,1
32627,31,3.9,1
32628,37,3.9,1
32630,9,3.1,1
32631,5,3.0,1
32633,5,3.1,1
32634,61,3.3,1
32635,27,3.5,1
32636,5,1.9,1
32637,39,3.4,1
32638,3,2.6,1
32639,49,3.5,1
32640,14,3.3,1
32641,11,3.5,1
32647,11,3.5,1
32648,76,3.0,1
32649,77,3.5,1
32650,47,3.5,1
32651,37,3.4,1
32652,51,3.6,1
32653,34,3.4,1
32654,10,2.5,1
32656,39,3.8,1
32657,5,2.0,1
32658,48,3.5,1
32660,37,3.9,1
32661,15,3.1,1
32662,9,2.9,1
32663,1,2.6,1
32664,40,3.4,1
32665,10,3.3,1
32666,46,3.1,1
32668,5,1.9,1
32670,34,3.3,1
32671,37,3.0,1
32672,6,2.3,1
32673,29,2.8,1
32674,5,2.3,1
32675,5,1.4,1
32676,17,3.8,1
32678,44,3.5,1
32679,7,2.7,1
32680,32,3.9,1
32681,5,2.0,1
32682,4,1.8,1
32683,4,2.0,1
32684,4,1.7,1
32691,12,4.6,1
32692,43,3.1,1
32695,7,3.0,1
32697,6,2.5,1
32698,5,1.9,1
32700,5,2.1,1
32702,10,2.5,1
32703,4,2.1,1
32704,46,3.8,1
32706,5,1.7,1
32707,5,1.8,1
32711,3,2.0,1
32712,62,3.8,1
32714,5,1.9,1
32717,4,2.1,1
32719,5,1.3,1
32722,16,3.4,1
32724,54,3.5,1
32726,22,4.4,1
32729,5,2.8,1
32730,39,3.4,1
32731,14,3.8,1
32732,53,3.2,1
32737,10,2.0,1
32740,53,3.3,1
32742,4,1.8,1
32743,5,2.2,1
32745,5,1.7,1
32747,26,3.6,1
32749,45,3.2,1
32754,5,2.4,1
32755,7,2.7,1
32756,7,2.4,1
32758,8,3.1,1
32760,7,2.3,1
32762,6,2.7,1
32764,45,4.0,1
32765,46,3.6,1
32766,39,3.9,1
32768,59,3.2,1
32770,38,3.8,1
32771,47,3.3,1
32773,11,2.5,1
32775,55,3.3,1
32777,7,2.3,1
32778,39,3.6,1
32779,27,3.9,1
32781,43,3.5,1
32782,46,3.5,1
32784,38,3.3,1
32786,9,2.7,1
32787,8,2.3,1
32788,7,2.8,1
32789,44,3.5,1
32790,6,1.9,1
32791,54,3.8,1
32792,29,3.1,1
32793,26,3.7,1
32794,5,3.2,1
32795,12,2.3,1
32796,47,3.2,1
32798,49,4.3,1
32799,11,3.0,1
32800,8,2.5,1
32802,14,3.4,1
32803,48,3.5,1
32804,17,3.4,1
32805,46,3.1,1
32807,45,3.6,1
32808,42,4.0,1
32809,12,2.7,1
32810,38,3.9,1
32811,10,3.6,1
32812,32,3.8,1
32813,5,2.8,1
32814,12,2.5,1
32815,9,3.5,1
32816,6,2.3,1
32817,69,3.2,1
32818,21,3.0,1
32819,16,3.4,1
32821,30,3.6,1
32822,33,4.0,1
32823,31,3.6,1
32824,30,4.4,1
32826,39,3.2,1
32827,32,3.0,1
32828,7,2.2,1
32831,50,3.2,1
32832,45,3.4,1
32835,6,2.7,1
32837,38,3.8,1
32838,32,3.6,1
32839,30,2.9,1
32840,10,3.3,1
32841,35,4.0,1
32843,46,3.7,1
32845,9,2.5,1
32846,4,2.5,1
32847,28,4.0,1
32853,56,3.7,1
32854,26,4.1,1
32855,31,3.3,1
32858,35,3.6,1
32859,45,3.2,1
32860,13,3.4,1
32861,7,2.6,1
32864,49,4.6,1
32868,45,3.3,1
32869,26,3.7,1
32870,6,2.2,1
32872,38,3.7,1
32873,7,2.0,1
32875,38,3.2,1
32876,31,3.9,1
32877,48,3.3,1
32878,45,3.6,1
32883,11,2.8,1
32884,22,3.6,1
32885,27,3.9,1
32886,38,3.7,1
32887,12,2.4,1
32888,12,2.6,1
32889,17,4.1,1
32890,9,2.6,1
32892,11,2.2,1
32893,13,3.4,1
32894,38,3.5,1
32895,12,2.5,1
32898,29,3.9,1
32904,40,3.8,1
32905,3,2.2,1
32906,9,2.3,1
32907,32,3.5,1
32908,35,3.5,1
32909,37,3.6,1
32911,36,3.9,1
32912,33,3.7,1
32913,32,3.7,1
32917,16,3.1,1
32919,5,2.2,1
32920,36,3.4,1
32921,9,2.8,1
32922,38,3.9,1
32923,7,2.9,1
32925,5,2.5,1
32926,30,3.2,1
32927,50,3.5,1
32928,41,3.5,1
32931,31,3.8,1
32932,9,3.7,1
32934,18,3.3,1
32937,29,3.4,1
32938,30,4.1,1
32940,30,3.7,1
32941,10,2.4,1
32942,48,3.6,1
32943,61,3.1,1
32944,71,3.4,1
32947,12,2.1,1
32949,47,3.2,1
32950,36,3.8,1
32953,53,2.9,1
32955,10,3.0,1
32956,4,2.5,1
32957,35,4.0,1
32959,54,2.8,1
32960,27,3.2,1
32961,56,3.7,1
32962,26,3.4,1
32963,44,3.1,1
32964,33,3.3,1
32965,8,3.4,1
32966,63,3.6,1
32968,39,3.8,1
32969,54,3.4,1
32971,38,3.5,1
32972,42,4.4,1
32973,33,4.0,1
32974,50,4.0,1
32975,16,3.8,1
32976,40,3.5,1
32977,6,2.1,1
32980,12,2.2,1
32982,30,3.9,1
32986,7,2.8,1
32987,35,3.7,1
32988,49,3.3,1
32989,28,3.5,1
32991,7,1.9,1
32992,47,3.1,1
32993,14,3.0,1
32994,5,1.5,1
32996,28,3.3,1
32999,74,3.0,1
33000,5,2.8,1
33001,6,1.6,1
33002,10,3.6,1
33003,8,2.6,1
33004,19,3.1,1
33005,7,2.8,1
33006,12,2.2,1
33007,54,3.2,1
33010,27,3.9,1
33015,34,3.9,1
33016,9,1.8,1
33017,43,3.1,1
33018,36,3.4,1
33020,8,3.0,1
33022,11,3.1,1
33024,9,2.7,1
33025,53,3.1,1
33029,9,2.2,1
33030,7,3.5,1
33031,51,3.6,1
33032,48,3.4,1
33034,114,4.4,1
33037,6,3.1,1
33040,101,3.7,1
33041,44,3.4,1
33042,9,1.9,1
33043,16,3.7,1
33044,35,2.9,1
33046,51,3.4,1
33048,7,2.7,1
33049,10,2.8,1
33050,22,3.2,1
33052,8,3.1,1
33053,6,3.1,1
33054,12,2.3,1
33055,64,2.7,1
33056,32,4.0,1
33057,8,2.4,1
33061,17,4.9,1
33062,53,3.2,1
33063,56,3.6,1
33065,52,3.5,1
33066,8,2.3,1
33067,6,2.4,1
33069,54,3.3,1
33070,12,4.5,1
33071,4,1.7,1
33076,10,2.8,1
33077,33,3.9,1
33078,48,3.0,1
33079,38,3.9,1
33081,11,3.4,1
33082,46,3.6,1
33083,42,3.4,1
33084,37,2.8,1
33085,9,3.1,1
33092,44,3.1,1
33093,8,3.1,1
33094,31,3.6,1
33095,8,2.5,1
33096,11,1.4,1
33097,10,2.7,1
33100,12,2.6,1
33101,13,2.4,1
33102,7,3.1,1
33103,36,4.7,1
33104,42,3.6,1
33105,47,2.9,1
33106,14,3.8,1
33107,47,4.3,1
33109,49,3.3,1
33111,47,3.6,1
33113,8,3.1,1
33115,9,2.8,1
33116,6,2.3,1
33117,65,3.3,1
33118,91,3.1,1
33120,58,3.0,1
33124,39,2.9,1
33125,52,3.9,1
33126,59,3.7,1
33130,8,2.1,1
33131,22,2.7,1
33133,8,3.3,1
33135,41,3.9,1
33137,30,3.4,1
33139,48,3.0,1
33142,25,4.0,1
33143,12,2.7,1
33145,5,2.9,1
33147,7,4.5,1
33150,50,3.7,1
33152,8,2.0,1
33155,8,2.7,1
33156,23,3.9,1
33158,16,3.8,1
33159,11,3.1,1
33160,25,4.7,1
33161,72,3.1,1
33164,19,4.7,1
33166,11,3.2,1
33167,28,3.4,1
33168,26,3.2,1
33170,32,3.2,1
33171,31,3.3,1
33172,55,3.2,1
33173,9,2.9,1
33174,50,3.5,1
33175,53,2.8,1
33176,14,2.9,1
33178,7,2.2,1
33179,78,3.4,1
33180,49,3.7,1
33182,53,4.5,1
33183,14,3.5,1
33184,42,4.3,1
33185,48,3.7,1
33186,12,2.4,1
33187,62,3.5,1
33190,42,3.8,1
33191,8,2.6,1
33192,7,2.8,1
33196,9,2.7,1
33200,7,2.7,1
33201,17,3.1,1
33202,9,3.3,1
33203,61,4.4,1
33206,35,3.5,1
33207,38,4.1,1
33208,46,2.8,1
33209,8,2.6,1
33210,55,2.9,1
33212,41,3.2,1
33215,56,3.7,1
33218,27,4.2,1
33219,35,3.8,1
33220,35,3.9,1
33221,7,3.5,1
33222,18,4.3,1
33224,25,3.2,1
33225,13,2.6,1
33226,8,2.8,1
33229,45,4.9,1
33230,5,2.6,1
33231,7,2.8,1
33232,68,3.0,1
33233,68,3.5,1
33235,23,3.2,1
33236,49,3.9,1
33237,7,2.5,1
33239,6,2.2,1
33240,8,2.4,1
33241,35,3.6,1
33242,11,2.4,1
33243,8,2.4,1
33244,2,1.7,1
33245,30,3.5,1
33246,38,4.1,1
33247,46,3.1,1
33248,12,2.2,1
33249,51,3.3,1
33251,68,3.6,1
33254,50,3.6,1
33255,59,3.1,1
33256,10,2.9,1
33257,9,2.6,1
33262,16,2.5,1
33266,8,2.8,1
33267,16,2.8,1
33268,11,2.7,1
33270,6,2.4,1
33272,22,2.8,1
33273,49,3.4,1
33277,65,3.3,1
33278,10,2.5,1
33279,10,1.6,1
33280,30,3.3,1
33281,1,1.5,1
33282,45,3.7,1
33287,8,1.7,1
33289,14,3.4,1
33290,32,3.9,1
33291,1,2.7,1
33294,10,2.6,1
33295,38,3.7,1
33296,10,1.5,1
33297,30,3.3,1
33298,5,2.2,1
33301,7,2.7,1
33304,27,3.4,1
33306,8,3.2,1
33308,10,2.1,1
33309,51,3.1,1
33310,10,3.1,1
33313,11,2.4,1
33314,36,3.5,1
33315,7,3.0,1
33316,8,2.7,1
33319,50,3.4,1
33321,32,3.9,1
33322,40,3.9,1
33323,4,2.9,1
33324,5,2.6,1
33325,30,3.2,1
33326,34,4.3,1
33327,32,4.1,1
33328,50,3.3,1
33329,3,3.0,1
33330,11,2.7,1
33331,9,2.1,1
33333,7,1.8,1
33335,7,2.2,1
33336,7,1.5,1
33337,10,1.7,1
33341,69,3.5,1
33342,58,3.4,1
33343,54,3.3,1
33345,34,3.9,1
33346,32,3.9,1
33347,52,3.0,1
33348,8,1.7,1
33350,11,2.5,1
33351,11,1.7,1
33355,7,2.6,1
33356,9,1.9,1
33358,63,3.5,1
33359,9,1.7,1
33361,9,1.7,1
33365,37,3.5,1
33366,8,3.0,1
33369,38,3.7,1
33370,40,4.1,1
33371,40,4.1,1
33372,37,3.3,1
33374,9,2.6,1
33375,4,2.7,1
33376,6,2.1,1
33379,50,2.9,1
33380,47,3.8,1
33381,12,3.1,1
33382,54,4.0,1
33383,8,2.1,1
33384,8,2.6,1
33386,35,3.3,1
33387,36,4.0,1
33390,10,4.5,1
33391,8,2.0,1
33392,17,2.8,1
33393,33,5.1,1
33394,7,3.4,1
33395,6,3.7,1
33398,36,3.6,1
33402,7,2.6,1
33403,7,2.8,1
33408,9,2.7,1
33410,45,3.3,1
33411,47,3.9,1
33414,6,3.0,1
33415,9,2.6,1
33416,8,2.0,1
33418,4,2.7,1
33423,92,3.3,1
33424,48,3.3,1
33425,5,2.6,1
33426,55,3.1,1
33427,50,3.3,1
33428,30,3.8,1
33430,48,3.2,1
33431,7,3.3,1
33432,15,4.0,1
33433,43,3.6,1
33435,8,2.3,1
33438,9,2.6,1
33439,26,2.6,1
33441,8,2.3,1
33442,33,3.0,1
33443,8,2.3,1
33444,63,2.8,1
33445,48,3.4,1
33446,33,4.0,1
33447,8,2.4,1
33448,53,3.3,1
33451,32,4.3,1
33452,53,2.9,1
33453,48,3.1,1
33457,8,2.9,1
33460,48,3.8,1
33461,5,2.7,1
33464,48,3.9,1
33466,50,3.8,1
33470,52,3.2,1
33473,8,2.5,1
33474,46,3.7,1
33476,2,1.9,1
33479,40,3.3,1
33481,10,2.8,1
33483,71,3.4,1
33486,41,4.7,1
33488,77,5.0,1
33489,51,3.0,1
33490,66,3.7,1
33492,5,3.6,1
33493,5,2.7,1
33498,32,1.7,1
33500,8,2.9,1
33502,8,2.3,1
33503,25,4.2,1
33507,8,2.1,1
33508,12,2.4,1
33509,8,2.6,1
33510,11,1.7,1
33511,26,3.2,1
33512,5,2.5,1
33514,51,3.0,1
33515,18,4.2,1
33519,8,2.9,1
33523,9,1.5,1
33524,34,3.9,1
33525,8,1.7,1
33526,51,3.5,1
33528,6,2.5,1
33530,7,2.3,1
33531,7,2.7,1
33532,11,3.6,1
33534,7,2.5,1
33535,41,3.3,1
33536,8,3.0,1
33539,2,2.9,1
33540,41,3.8,1
33541,25,4.3,1
33544,31,3.7,1
33545,29,3.4,1
33547,35,3.4,1
33548,58,3.4,1
33549,46,3.6,1
33551,45,3.4,1
33553,10,3.0,1
33554,7,3.1,1
33556,12,3.0,1
33557,6,2.6,1
33559,6,2.5,1
33560,6,2.5,1
33563,7,2.6,1
33564,14,3.8,1
33565,32,3.3,1
33567,26,3.1,1
33568,7,2.8,1
33569,42,3.5,1
33571,14,3.4,1
33572,32,4.1,1
33574,8,3.3,1
33575,30,4.8,1
33576,41,3.8,1
33577,8,3.6,1
33578,10,3.4,1
33580,8,2.7,1
33581,8,2.3,1
33582,585,5.4,1
33583,9,3.0,1
33585,40,3.6,1
33586,46,2.9,1
33587,7,2.5,1
33588,14,2.3,1
33589,7,2.6,1
33590,7,3.5,1
33591,50,3.4,1
33592,21,3.9,1
33593,48,3.3,1
33595,33,3.6,1
33596,4,1.5,1
33597,29,3.1,1
33598,38,4.1,1
33599,8,2.8,1
33603,30,3.9,1
33604,5,1.8,1
33606,7,2.5,1
33607,7,2.1,1
33608,61,3.6,1
33610,5,1.8,1
33611,4,1.9,1
33614,62,3.8,1
33616,54,3.0,1
33620,5,2.6,1
33624,16,3.3,1
33625,5,3.1,1
33626,47,3.0,1
33628,32,3.8,1
33629,28,4.0,1
33630,4,2.7,1
33632,15,2.5,1
33633,48,2.9,1
33634,7,2.5,1
33635,51,3.3,1
33637,45,3.3,1
33638,48,3.4,1
33640,6,2.8,1
33643,31,3.5,1
33644,31,3.4,1
33645,26,3.9,1
33646,8,3.2,1
33647,10,3.5,1
33650,16,3.4,1
33651,12,2.7,1
33652,10,3.0,1
33653,9,3.1,1
33654,50,3.9,1
33655,8,2.2,1
33657,85,3.6,1
33658,51,3.7,1
33659,9,2.3,1
33660,38,3.9,1
33663,40,3.4,1
33665,6,2.7,1
33666,12,2.1,1
33668,4,3.4,1
33670,12,2.9,1
33672,8,2.5,1
33673,29,3.1,1
33674,29,3.1,1
33676,22,4.7,1
33677,8,2.1,1
33678,45,3.7,1
33679,8,2.6,1
33680,5,3.1,1
33681,14,1.8,1
33682,43,4.1,1
33685,78,2.7,1
33686,12,2.9,1
33689,46,3.7,1
33691,9,2.1,1
33693,52,4.0,1
33694,4,2.7,1
33695,62,3.6,1
33696,4,2.9,1
33699,23,4.0,1
33701,28,3.7,1
33705,10,2.9,1
33706,47,3.7,1
33708,39,3.6,1
33709,14,4.5,1
33710,49,3.4,1
33711,47,3.7,1
33714,31,3.9,1
33715,9,3.4,1
33716,12,3.0,1
33718,8,2.5,1
33719,10,3.2,1
33720,8,2.5,1
33721,4,2.4,1
33722,39,3.5,1
33723,64,3.4,1
33726,30,3.1,1
33727,8,2.6,1
33729,47,3.4,1
33731,9,2.3,1
33732,9,2.6,1
33734,7,2.1,1
33736,9,2.1,1
33737,4,2.1,1
33740,52,3.1,1
33741,12,3.5,1
33742,16,1.9,1
33743,12,2.7,1
33744,4,2.7,1
33745,34,3.8,1
33746,11,2.6,1
33749,46,3.5,1
33752,22,3.0,1
33754,5,2.5,1
33755,11,2.5,1
33759,10,2.3,1
33761,6,2.3,1
33762,7,2.6,1
33764,37,3.2,1
33765,28,3.0,1
33766,35,3.1,1
33767,31,3.3,1
33768,24,4.2,1
33769,68,2.4,1
33771,13,2.9,1
33772,40,3.4,1
33774,47,3.1,1
33777,8,3.0,1
33780,7,2.9,1
33782,6,2.0,1
33783,27,3.3,1
33784,15,3.4,1
33785,7,2.4,1
33786,57,3.8,1
33789,16,3.8,1
33792,39,3.2,1
33793,57,3.5,1
33794,8,2.8,1
33795,5,3.7,1
33796,64,3.1,1
33797,6,2.3,1
33801,3,2.1,1
33802,7,2.8,1
33804,31,4.0,1
33805,11,3.5,1
33807,6,1.6,1
33809,32,3.3,1
33810,33,3.7,1
33814,4,1.6,1
33816,54,2.7,1
33817,63,3.7,1
33818,7,3.0,1
33819,52,3.4,1
33820,35,3.8,1
33822,42,3.4,1
33823,7,2.4,1
33825,36,3.4,1
33826,32,3.8,1
33829,30,3.8,1
33830,8,2.2,1
33831,13,3.6,1
33833,10,2.6,1
33834,26,3.0,1
33835,4,2.4,1
33837,5,1.2,1
33839,5,1.1,1
33843,7,2.3,1
33844,5,2.8,1
33845,6,3.3,1
33846,31,3.8,1
33847,48,3.4,1
33849,12,4.8,1
33853,51,3.4,1
33856,13,2.5,1
33857,18,2.8,1
33859,8,2.6,1
33862,38,4.3,1
33863,11,3.2,1
33864,39,3.8,1
33865,37,3.2,1
33867,39,3.3,1
33868,48,4.1,1
33871,6,2.1,1
33872,8,1.8,1
33873,7,2.7,1
33874,68,3.3,1
33875,8,3.1,1
33876,32,3.6,1
33877,6,2.5,1
33879,44,4.0,1
33880,28,3.5,1
33884,22,3.6,1
33886,31,3.3,1
33887,50,3.8,1
33888,40,3.5,1
33889,6,3.5,1
33890,22,4.0,1
33891,24,3.7,1
33893,6,2.9,1
33895,8,2.5,1
33899,27,2.7,1
33900,54,3.4,1
33901,8,3.2,1
33902,11,2.6,1
33903,6,2.1,1
33905,8,2.7,1
33906,8,2.9,1
33907,45,4.3,1
33909,5,3.1,1
33910,32,3.9,1
33912,10,3.3,1
33913,48,3.9,1
33914,21,3.2,1
33916,9,2.9,1
33918,31,3.9,1
33919,11,2.8,1
33920,24,4.3,1
33921,11,3.2,1
33924,49,4.2,1
33925,13,3.2,1
33926,5,2.7,1
33927,6,2.9,1
33928,32,3.8,1
33929,7,2.8,1
33930,48,3.5,1
33931,38,3.9,1
33934,12,1.7,1
33936,40,3.1,1
33938,48,3.8,1
33939,44,3.8,1
33940,49,3.4,1
33941,8,2.6,1
33943,7,2.2,1
33946,9,1.6,1
33947,4,1.7,1
33949,58,4.1,1
33950,6,3.2,1
33952,43,3.1,1
33953,37,2.7,1
33954,7,3.2,1
33956,39,3.5,1
33957,43,3.7,1
33958,36,3.9,1
33959,48,3.3,1
33960,31,3.4,1
33966,6,2.2,1
33967,45,3.6,1
33969,53,3.2,1
33970,34,3.5,1
33971,34,3.1,1
33972,29,3.0,1
33976,37,3.9,1
33977,40,4.0,1
33979,6,2.4,1
33980,57,3.0,1
33981,40,3.6,1
33982,4,1.6,1
33983,5,2.6,1
33985,6,2.2,1
33987,43,5.2,1
33989,33,3.9,1
33990,5,2.0,1
33991,52,5.0,1
33992,13,3.4,1
33995,68,3.4,1
34001,35,3.8,1
34003,29,3.3,1
34005,8,3.0,1
34006,48,3.7,1
34007,5,2.4,1
34009,5,2.2,1
34013,17,3.7,1
34017,47,5.1,1
34018,51,5.0,1
34019,7,2.8,1
34020,37,3.3,1
34021,45,4.0,1
34022,12,3.5,1
34023,12,2.5,1
34024,37,3.3,1
34025,37,4.0,1
34026,34,3.9,1
34028,9,1.7,1
34032,84,3.2,1
34033,47,2.8,1
34035,12,3.0,1
34036,50,3.1,1
34037,62,3.2,1
34038,7,2.2,1
34041,66,3.7,1
34042,24,3.7,1
34043,10,2.5,1
34044,6,2.4,1
34045,7,2.2,1
34048,20,2.9,1
34049,29,3.5,1
34050,45,3.8,1
34051,5,3.1,1
34052,7,2.6,1
34053,7,2.7,1
34055,7,2.4,1
34057,47,3.7,1
34058,64,3.6,1
34059,9,2.7,1
34060,30,3.7,1
34062,23,3.8,1
34065,8,3.2,1
34069,18,3.2,1
34070,5,3.0,1
34071,24,3.6,1
34074,6,2.6,1
34075,28,4.2,1
34077,56,3.6,1
34078,28,4.1,1
34080,7,3.1,1
34083,5,1.9,1
34084,2,2.9,1
34086,20,3.4,1
34088,12,2.1,1
34089,54,2.9,1
34090,9,3.5,1
34091,37,3.5,1
34092,42,3.4,1
34093,34,4.5,1
34094,48,3.1,1
34097,13,3.5,1
34099,8,2.0,1
34101,4,2.4,1
34102,41,3.7,1
34103,8,1.7,1
34108,53,2.9,1
34109,61,3.5,1
34111,51,3.7,1
34112,8,2.4,1
34113,55,3.6,1
34115,8,2.8,1
34117,17,3.9,1
34119,116,3.8,1
34120,37,3.8,1
34121,49,3.5,1
34122,12,3.0,1
34123,7,2.4,1
34125,22,3.4,1
34127,50,3.7,1
34128,3,1.9,1
34129,7,2.4,1
34131,6,1.5,1
34132,44,3.9,1
34135,38,3.8,1
34136,4,2.7,1
34137,10,3.3,1
34138,8,2.9,1
34140,7,2.3,1
34141,35,3.6,1
34142,8,2.9,1
34143,24,3.5,1
34144,38,3.2,1
34150,6,3.1,1
34151,7,2.5,1
34152,4,2.8,1
34155,8,2.7,1
34157,49,3.2,1
34158,5,2.0,1
34159,7,2.5,1
34161,6,2.5,1
34162,44,2.9,1
34163,31,3.9,1
34169,24,2.4,1
34170,34,4.1,1
34171,7,2.4,1
34172,35,3.9,1
34173,12,2.8,1
34174,46,3.1,1
34175,5,1.5,1
34176,5,2.8,1
34177,5,2.8,1
34179,39,3.6,1
34180,47,3.2,1
34181,48,3.7,1
34185,6,2.4,1
34186,56,4.0,1
34188,51,3.9,1
34189,45,3.5,1
34190,46,3.7,1
34191,7,2.5,1
34193,38,4.2,1
34194,2,2.1,1
34199,6,2.3,1
34201,34,4.0,1
34202,7,2.9,1
34206,34,3.2,1
34207,8,3.5,1
34208,44,5.5,1
34209,34,3.5,1
34212,40,3.9,1
34215,49,3.0,1
34216,24,3.8,1
34217,45,3.3,1
34218,8,2.5,1
34220,7,3.0,1
34223,50,3.6,1
34224,34,3.5,1
34225,32,3.4,1
34226,4,2.2,1
34229,38,3.8,1
34230,9,2.5,1
34231,8,2.6,1
34232,37,3.1,1
34233,48,3.9,1
34234,9,2.4,1
34235,47,3.0,1
34237,45,3.1,1
34238,30,3.4,1
34241,9,2.5,1
34244,38,4.1,1
34245,8,2.7,1
34246,10,4.2,1
34248,10,3.3,1
34249,36,3.8,1
34250,10,2.9,1
34251,3,2.6,1
34253,4,3.1,1
34254,33,3.9,1
34255,35,3.6,1
34256,12,2.7,1
34262,49,3.0,1
34263,46,3.9,1
34264,13,2.5,1
34265,5,3.2,1
34266,28,2.9,1
34267,46,3.6,1
34268,3,2.3,1
34269,6,3.1,1
34274,43,3.2,1
34277,38,3.7,1
34279,6,2.5,1
34281,8,2.9,1
34282,8,3.4,1
34284,5,3.0,1
34285,47,3.3,1
34288,40,4.0,1
34289,50,3.1,1
34290,6,2.5,1
34294,24,3.0,1
34295,29,3.9,1
34296,5,2.1,1
34298,5,2.2,1
34299,10,3.2,1
34300,47,3.1,1
34301,19,3.2,1
34302,47,3.6,1
34305,56,3.8,1
34307,31,3.7,1
34308,8,3.2,1
34309,44,3.8,1
34313,9,2.8,1
34315,21,2.6,1
34316,25,3.1,1
34318,8,3.5,1
34319,13,2.5,1
34321,30,4.1,1
34324,8,3.0,1
34325,12,2.4,1
34326,7,2.6,1
34328,8,2.6,1
34330,9,1.9,1
34336,30,3.8,1
34337,6,3.3,1
34338,35,3.3,1
34339,46,3.7,1
34341,6,2.2,1
34342,39,3.5,1
34344,37,4.0,1
34345,3,1.9,1
34346,12,2.5,1
34348,12,2.6,1
34349,37,3.6,1
34350,72,4.8,1
34352,46,3.4,1
34357,19,3.1,1
34358,12,3.2,1
34359,5,2.3,1
34360,6,2.4,1
34362,57,3.7,1
34363,11,3.5,1
34364,50,3.3,1
34366,7,2.9,1
34367,64,3.3,1
34370,10,2.9,1
34371,8,4.5,1
34374,37,3.4,1
34376,38,3.6,1
34379,46,3.7,1
34380,9,2.5,1
34381,32,3.9,1
34382,61,3.5,1
34384,9,1.3,1
34388,73,3.2,1
34390,27,3.9,1
34392,12,3.0,1
34394,16,4.0,1
34395,49,3.2,1
34397,49,3.8,1
34398,25,4.6,1
34399,7,2.7,1
34402,11,1.7,1
34406,23,4.3,1
34407,12,2.5,1
34409,11,2.7,1
34414,7,3.2,1
34415,10,3.2,1
34416,5,1.8,1
34417,8,2.3,1
34418,41,3.4,1
34419,50,3.7,1
34421,53,4.2,1
34423,50,3.3,1
34424,56,3.9,1
34425,9,2.7,1
34427,48,3.3,1
34428,54,3.8,1
34429,36,3.4,1
34430,11,3.4,1
34431,47,3.6,1
34432,10,2.4,1
34434,7,3.3,1
34435,52,3.9,1
34436,54,5.0,1
34437,7,2.3,1
34438,7,2.2,1
34439,7,3.8,1
34443,51,3.3,1
34444,38,3.3,1
34446,7,3.3,1
34447,1,3.2,1
34448,43,3.5,1
34449,9,2.6,1
34452,58,3.8,1
34453,8,2.4,1
34455,47,3.6,1
34458,67,3.5,1
34459,3,3.1,1
34461,33,4.0,1
34464,13,3.3,1
34465,8,2.9,1
34466,9,2.6,1
34468,8,2.9,1
34469,7,2.8,1
34470,35,3.8,1
34475,43,3.4,1
34476,20,3.5,1
34477,16,3.0,1
34478,7,1.8,1
34481,8,3.4,1
34482,6,3.3,1
34483,32,3.9,1
34484,5,1.5,1
34485,8,2.9,1
34486,8,2.9,1
34487,12,3.2,1
34489,8,3.2,1
34490,37,2.9,1
34493,8,3.0,1
34494,44,3.6,1
34495,31,3.9,1
34496,53,4.0,1
34497,4,2.7,1
34498,10,3.2,1
34500,46,3.1,1
34501,13,2.4,1
34502,26,1.9,1
34503,9,3.5,1
34504,11,3.3,1
34505,52,3.0,1
34506,10,3.2,1
34507,46,3.7,1
34510,5,3.3,1
34511,4,3.8,1
34512,27,4.1,1
34515,35,4.1,1
34517,28,3.2,1
34518,8,2.2,1
34519,6,3.2,1
34521,43,3.4,1
34522,52,3.4,1
34525,29,3.8,1
34527,11,2.4,1
34531,7,2.1,1
34532,21,3.5,1
34534,49,4.1,1
34535,10,3.4,1
